	Unnamed: 0	Unnamed: 0.1	filename	onset	offset	event_label	start	name	original_label
1585	10927	15614	X2J8sKN25yI_30.wav	0.0	0.854	BabyCry	30	X2J8sKN25yI	/t/dd00002
1933	6574	10912	hCxT_5.wav	9.297	9.81	BabyCry	5	hCxT	/t/dd00002
1089	4156	18952	6PSsSboko5E_440.wav	7.578	10.0	Other	440	6PSsSboko5E	/m/0ytgt
1597	1737	12477	Xgbe1-rM7sw_16.wav	6.369	9.983	BabyCry	16	Xgbe1-rM7sw	/t/dd00002
1881	1779	6346	LMqpXcUyLTU_0.wav	7.933	9.24	BabyCry	0	LMqpXcUyLTU	/t/dd00002
1280	10748	13983	o-TJISpYLFc_50.wav	0.0	0.896	BabyCry	50	o-TJISpYLFc	/t/dd00002
1835	2745	617	h4yd3IuJEsU_10.wav	1.683	2.036	BabyCry	10	h4yd3IuJEsU	/t/dd00002
1395	7224	14049	6kL0CA9wkCE_30.wav	7.577	10.0	BabyCry	30	6kL0CA9wkCE	/t/dd00002
704	5707	14487	pIPrw_11.wav	0.0	2.927	Other	11	pIPrw	/t/dd00001
1193	5706	8731	L7xpOWMWzUg_270.wav	4.2	4.354	Other	270	L7xpOWMWzUg	/m/0ytgt
721	7861	2640	fNlxlPvqLmw_60.wav	7.969	8.614	Other	60	fNlxlPvqLmw	/t/dd00001
1492	119	15987	17OYFHLivQk_24.wav	6.675	8.134	BabyCry	24	17OYFHLivQk	/t/dd00002
915	8916	11255	ZyYYVRnLf9s_30.wav	7.863	8.442	Other	30	ZyYYVRnLf9s	/m/0ytgt
1096	8338	2287	GkaJljqkgDM_170.wav	3.724	4.796	Other	170	GkaJljqkgDM	/m/0ytgt
71	8604	18472	u1hxfhSRuUM_30.wav	0.0	10.0	Other	30	u1hxfhSRuUM	/t/dd00013
494	7937	13896	5pclyNFlbyE_30.wav	9.16	10.0	Other	30	5pclyNFlbyE	/t/dd00005
2385	2544	11131	LJtqs05z4fI_200.wav	4.601	4.959	BabyCry	200	LJtqs05z4fI	/t/dd00002
667	9208	5958	x-2VTyB_30.wav	7.413	9.047	Other	30	x-2VTyB	/t/dd00001
1987	10312	4381	iOdbSax_40.wav	4.966	5.297	BabyCry	40	iOdbSax	/t/dd00002
1007	520	18670	jwjJ13hyoVI_30.wav	6.205	6.429	Other	30	jwjJ13hyoVI	/m/0ytgt
853	10935	4271	nGb-w3L9QX4_30.wav	3.987	4.132	Other	30	nGb-w3L9QX4	/t/dd00001
1085	5100	5272	5_130.wav	1.711	2.459	Other	130	5	/m/0ytgt
2131	7943	3487	sL1aHX4Z6tc_40.wav	7.057	7.763	BabyCry	40	sL1aHX4Z6tc	/t/dd00002
1728	8055	14876	vxvUtYVtHGw_110.wav	7.739	9.152	BabyCry	110	vxvUtYVtHGw	/t/dd00002
2152	8752	5591	8VZs-wTEuCE_20.wav	5.986	6.894	BabyCry	20	8VZs-wTEuCE	/t/dd00002
1714	736	11592	GyGJxDTnEi4_110.wav	9.559	10.0	BabyCry	110	GyGJxDTnEi4	/t/dd00002
1330	3350	17396	pP0fJ64QFHE_430.wav	4.504	10.0	BabyCry	430	pP0fJ64QFHE	/t/dd00002
941	312	7273	INIQyrRY3bE_130.wav	5.424	6.158	Other	130	INIQyrRY3bE	/m/0ytgt
1030	9056	7600	1-HqVoxD9tM_30.wav	8.449	9.087	Other	30	1-HqVoxD9tM	/m/0ytgt
2267	9134	13470	d_50.wav	6.622	8.276	BabyCry	50	d	/t/dd00002
1985	9194	5344	7obYklU0KQM_30.wav	0.545	1.583	BabyCry	30	7obYklU0KQM	/t/dd00002
2204	10025	3770	3dw4ETcqtQk_30.wav	0.014	2.249	BabyCry	30	3dw4ETcqtQk	/t/dd00002
12	11130	18363	FOseBorBQ_460.wav	0.016	6.389	Other	460	FOseBorBQ	/t/dd00013
1798	1150	9619	aw9seLyya6c_0.wav	0.322	0.522	BabyCry	0	aw9seLyya6c	/t/dd00002
1745	6182	7261	lOABcvVI6cs_10.wav	5.072	5.749	BabyCry	10	lOABcvVI6cs	/t/dd00002
441	1156	17612	XwTzgkH2j_30.wav	1.024	1.157	Other	30	XwTzgkH2j	/t/dd00005
583	4177	14368	rltZo8Wv_10.wav	5.253	8.608	Other	10	rltZo8Wv	/t/dd00005
2144	3678	9152	-mWlPBrRDug_480.wav	2.709	3.751	BabyCry	480	-mWlPBrRDug	/t/dd00002
1893	315	14476	voTs1odFCAI_10.wav	7.161	7.477	BabyCry	10	voTs1odFCAI	/t/dd00002
304	2753	8029	ZWpEbIXZS_40.wav	4.853	6.311	Other	40	ZWpEbIXZS	/t/dd00135
40	9499	17274	Pi71Wuvwg5Y_50.wav	7.724	8.213	Other	50	Pi71Wuvwg5Y	/t/dd00013
788	10026	11201	UINlIiZv47w_40.wav	4.281	6.9	Other	40	UINlIiZv47w	/t/dd00001
326	9359	10631	-zSj1VpdbdE_17.wav	1.092	5.122	Other	17	-zSj1VpdbdE	/t/dd00005
1434	1769	11269	W_15.wav	0.0	0.319	BabyCry	15	W	/t/dd00002
288	10011	13530	-r2QX2pejWE_100.wav	2.813	3.807	Other	100	-r2QX2pejWE	/t/dd00135
1722	10710	11630	r2FOVtt5zF4_30.wav	9.392	10.0	BabyCry	30	r2FOVtt5zF4	/t/dd00002
265	3288	2150	CVlZ0kjcZhQ_30.wav	0.0	10.0	Other	30	CVlZ0kjcZhQ	/t/dd00135
1160	1220	11466	CYQGz0sm79k_10.wav	2.213	3.15	Other	10	CYQGz0sm79k	/m/0ytgt
1175	712	5554	RPhEtrpm4TI_20.wav	3.649	3.912	Other	20	RPhEtrpm4TI	/m/0ytgt
2170	3724	1967	rn8epTTcod4_8.wav	8.164	8.898	BabyCry	8	rn8epTTcod4	/t/dd00002
1734	9647	7062	n7o4X3-FkkA_60.wav	5.402	7.063	BabyCry	60	n7o4X3-FkkA	/t/dd00002
2262	8975	12463	wRTbswBmGiQ_560.wav	3.612	4.23	BabyCry	560	wRTbswBmGiQ	/t/dd00002
2115	8051	2354	gpy0tsYP8SY_30.wav	6.684	7.138	BabyCry	30	gpy0tsYP8SY	/t/dd00002
1200	3066	14179	G4G7nGT-QAE_390.wav	1.326	3.413	Other	390	G4G7nGT-QAE	/m/0ytgt
2313	4757	405	AaNZJHUXraw_10.wav	1.67	2.032	BabyCry	10	AaNZJHUXraw	/t/dd00002
542	8727	5914	46p04YydJTo_30.wav	0.0	3.365	Other	30	46p04YydJTo	/t/dd00005
2400	10091	8789	I9GLG8Bh5dE_30.wav	8.743	10.0	BabyCry	30	I9GLG8Bh5dE	/t/dd00002
1859	5253	12549	rr3pp6A7UYM_30.wav	8.736	10.0	BabyCry	30	rr3pp6A7UYM	/t/dd00002
668	9219	2922	MjVeChuw2uY_40.wav	2.34	2.505	Other	40	MjVeChuw2uY	/t/dd00001
1374	10144	9952	pB2-3ax9F_30.wav	9.43	9.78	BabyCry	30	pB2-3ax9F	/t/dd00002
1852	4095	15377	WuR3W_20.wav	9.27	10.0	BabyCry	20	WuR3W	/t/dd00002
1828	101	7704	0UGnOcN0Ln8_30.wav	4.519	5.144	BabyCry	30	0UGnOcN0Ln8	/t/dd00002
1565	9884	10089	MaHYn7BD2s0_0.wav	8.614	10.0	BabyCry	0	MaHYn7BD2s0	/t/dd00002
2087	10832	10200	MJyL-OTTT78_50.wav	5.529	6.128	BabyCry	50	MJyL-OTTT78	/t/dd00002
2250	11142	12365	COtxBtwFyeA_10.wav	6.045	8.464	BabyCry	10	COtxBtwFyeA	/t/dd00002
49	3217	11508	DXTkY938Cvg_60.wav	0.493	4.243	Other	60	DXTkY938Cvg	/t/dd00013
2083	7260	5379	Gbdm6UbWl4o_10.wav	3.453	4.532	BabyCry	10	Gbdm6UbWl4o	/t/dd00002
1551	11386	403	AaNZJHUXraw_10.wav	0.0	0.504	BabyCry	10	AaNZJHUXraw	/t/dd00002
1054	779	3578	bP-HNF5L3vM_0.wav	7.382	8.736	Other	0	bP-HNF5L3vM	/m/0ytgt
1660	2505	2358	gpy0tsYP8SY_30.wav	9.165	10.0	BabyCry	30	gpy0tsYP8SY	/t/dd00002
1604	6989	9341	Ei1L5HBldWY_2.wav	5.525	5.939	BabyCry	2	Ei1L5HBldWY	/t/dd00002
1926	7318	4526	SyMaE73Kym4_18.wav	6.415	6.891	BabyCry	18	SyMaE73Kym4	/t/dd00002
1806	1330	16565	TEYK6ZUCB28_0.wav	0.15	0.945	BabyCry	0	TEYK6ZUCB28	/t/dd00002
1335	1228	3288	xIvYFYbtR-I_30.wav	6.045	6.876	BabyCry	30	xIvYFYbtR-I	/t/dd00002
375	3659	1078	hVqvLRBGL6c_130.wav	2.107	3.278	Other	130	hVqvLRBGL6c	/t/dd00005
220	5030	12068	Bez_20.wav	8.512	8.929	Other	20	Bez	/t/dd00135
1052	330	13748	iJrDR9iXnq4_30.wav	9.155	10.0	Other	30	iJrDR9iXnq4	/m/0ytgt
1526	6366	11868	CDejWyOd7FQ_10.wav	5.836	8.569	BabyCry	10	CDejWyOd7FQ	/t/dd00002
1010	4646	6608	BcXL7EIQ_370.wav	6.472	7.731	Other	370	BcXL7EIQ	/m/0ytgt
1743	11174	16355	o_0.wav	1.409	2.268	BabyCry	0	o	/t/dd00002
1148	3752	4116	0wwl4mLjJSE_30.wav	7.246	8.578	Other	30	0wwl4mLjJSE	/m/0ytgt
1922	5050	13717	5rXvWzf3eXQ_30.wav	1.366	3.134	BabyCry	30	5rXvWzf3eXQ	/t/dd00002
2256	588	15400	gQV8z66NxmU_30.wav	6.048	6.975	BabyCry	30	gQV8z66NxmU	/t/dd00002
1328	1786	1355	x9vxPUVx40Y_30.wav	0.0	0.573	BabyCry	30	x9vxPUVx40Y	/t/dd00002
2399	2357	10608	mRPZ84Ich-s_30.wav	0.0	0.391	BabyCry	30	mRPZ84Ich-s	/t/dd00002
2089	3470	12124	qyrrz3-Dl-A_30.wav	1.402	2.52	BabyCry	30	qyrrz3-Dl-A	/t/dd00002
546	5810	16340	5bfI8GJ2crA_30.wav	4.48	6.638	Other	30	5bfI8GJ2crA	/t/dd00005
157	6352	9434	f8X9CRdUouY_30.wav	0.295	0.781	Other	30	f8X9CRdUouY	/t/dd00135
2132	10031	9716	o-tyNYlGB7E_30.wav	9.656	10.0	BabyCry	30	o-tyNYlGB7E	/t/dd00002
2314	5853	10261	7oMLX-4ACek_10.wav	4.176	4.409	BabyCry	10	7oMLX-4ACek	/t/dd00002
103	2358	16649	DHk6BiokRC4_160.wav	3.622	9.512	Other	160	DHk6BiokRC4	/t/dd00013
1885	739	1383	adI9aIzvH24_80.wav	5.754	10.0	BabyCry	80	adI9aIzvH24	/t/dd00002
490	1987	729	1BONmqrMqo8_30.wav	4.181	6.667	Other	30	1BONmqrMqo8	/t/dd00005
513	10547	7492	C59ePDyEDbU_30.wav	4.402	6.52	Other	30	C59ePDyEDbU	/t/dd00005
2166	2016	17530	8F8HvVMwXyw_90.wav	1.551	1.732	BabyCry	90	8F8HvVMwXyw	/t/dd00002
1268	8292	14004	n1YVPFOPpZ8_90.wav	6.11	7.901	BabyCry	90	n1YVPFOPpZ8	/t/dd00002
481	2595	4339	2naX8QaVfu8_30.wav	6.366	6.847	Other	30	2naX8QaVfu8	/t/dd00005
1891	191	12710	EYp8-PRwLF0_70.wav	6.131	6.602	BabyCry	70	EYp8-PRwLF0	/t/dd00002
1337	9802	8444	fJ3t7QJSb5g_440.wav	4.447	8.673	BabyCry	440	fJ3t7QJSb5g	/t/dd00002
1022	376	11078	lOYpOKp_330.wav	2.28	2.914	Other	330	lOYpOKp	/m/0ytgt
601	5145	7275	keQtTJg4BtA_60.wav	0.063	0.504	Other	60	keQtTJg4BtA	/t/dd00005
2127	4062	18594	NXZS5FiPhA4_210.wav	2.346	3.394	BabyCry	210	NXZS5FiPhA4	/t/dd00002
763	6698	12377	gjDQGGvpHZI_30.wav	1.472	1.858	Other	30	gjDQGGvpHZI	/t/dd00001
1403	9248	11000	vWypE7LFG58_30.wav	5.827	6.52	BabyCry	30	vWypE7LFG58	/t/dd00002
700	125	13195	5wAQaFYVEaQ_70.wav	0.114	2.024	Other	70	5wAQaFYVEaQ	/t/dd00001
1795	10420	8405	G_20.wav	3.498	5.092	BabyCry	20	G	/t/dd00002
1857	6446	16011	YZKB0GsIdYQ_30.wav	5.692	7.576	BabyCry	30	YZKB0GsIdYQ	/t/dd00002
1909	5731	3286	xIvYFYbtR-I_30.wav	3.227	4.175	BabyCry	30	xIvYFYbtR-I	/t/dd00002
944	11329	10185	7p8hDs589Qg_60.wav	0.704	1.115	Other	60	7p8hDs589Qg	/m/0ytgt
1475	1386	13831	ktc_50.wav	7.755	9.648	BabyCry	50	ktc	/t/dd00002
1950	5883	4398	PG1jl8Dt1ZQ_30.wav	6.976	8.63	BabyCry	30	PG1jl8Dt1ZQ	/t/dd00002
535	174	18449	-h5ZGw9Ci5c_450.wav	4.071	5.299	Other	450	-h5ZGw9Ci5c	/t/dd00005
309	6746	12107	6hfwS5p8cUA_80.wav	0.0	4.221	Other	80	6hfwS5p8cUA	/t/dd00005
1675	9313	10612	mRPZ84Ich-s_30.wav	5.147	5.538	BabyCry	30	mRPZ84Ich-s	/t/dd00002
1235	5676	7729	E1xevDcdzZY_30.wav	7.186	8.172	BabyCry	30	E1xevDcdzZY	/t/dd00002
1659	3765	7730	E1xevDcdzZY_30.wav	9.135	9.443	BabyCry	30	E1xevDcdzZY	/t/dd00002
290	8737	6618	5LOrRq5jtj8_30.wav	5.508	7.077	Other	30	5LOrRq5jtj8	/t/dd00135
1982	1392	6345	LMqpXcUyLTU_0.wav	4.655	6.136	BabyCry	0	LMqpXcUyLTU	/t/dd00002
1394	671	13637	lmcPFDI9F5U_30.wav	0.0	0.284	BabyCry	30	lmcPFDI9F5U	/t/dd00002
1373	6639	8206	wJqve-65MZY_29.wav	0.0	1.365	BabyCry	29	wJqve-65MZY	/t/dd00002
1772	10817	6841	hfdWrvYgPww_11.wav	3.512	5.034	BabyCry	11	hfdWrvYgPww	/t/dd00002
1752	3075	7182	vI5BrQ3R79A_14.wav	7.088	7.999	BabyCry	14	vI5BrQ3R79A	/t/dd00002
1196	9706	2138	DeSrygqZB_80.wav	8.976	10.0	Other	80	DeSrygqZB	/m/0ytgt
801	5767	12978	BhcJ2JiDItg_30.wav	5.449	5.992	Other	30	BhcJ2JiDItg	/t/dd00001
151	2887	17901	NDcrhG-CeDM_0.wav	3.22	5.378	Other	0	NDcrhG-CeDM	/t/dd00135
596	4576	13809	iuuQ1WTZpDw_30.wav	3.962	10.0	Other	30	iuuQ1WTZpDw	/t/dd00005
2336	5499	2595	NKeHstOy5lM_0.wav	0.375	2.89	BabyCry	0	NKeHstOy5lM	/t/dd00002
955	5563	17578	HFLeUue1fWo_30.wav	4.379	4.868	Other	30	HFLeUue1fWo	/m/0ytgt
2036	6839	3270	5fKWiCTFZgk_30.wav	9.139	10.0	BabyCry	30	5fKWiCTFZgk	/t/dd00002
1318	7294	3467	OVsI6Z0ulVk_0.wav	4.343	4.841	BabyCry	0	OVsI6Z0ulVk	/t/dd00002
780	2862	5502	2XRKxHfv1kQ_30.wav	9.135	9.368	Other	30	2XRKxHfv1kQ	/t/dd00001
23	4648	5841	O9-wCY3-MZk_180.wav	2.199	10.0	Other	180	O9-wCY3-MZk	/t/dd00013
2174	2701	12343	dIuVXPOAgSw_10.wav	8.89	9.417	BabyCry	10	dIuVXPOAgSw	/t/dd00002
132	8693	16953	X6lyNj7wS9M_20.wav	6.614	10.0	Other	20	X6lyNj7wS9M	/t/dd00135
2348	8860	11570	V7wxEH10pXI_16.wav	5.747	6.533	BabyCry	16	V7wxEH10pXI	/t/dd00002
1699	11221	18334	MYtq46rNsCA_30.wav	8.331	9.386	BabyCry	30	MYtq46rNsCA	/t/dd00002
1830	815	3486	sL1aHX4Z6tc_40.wav	6.041	6.918	BabyCry	40	sL1aHX4Z6tc	/t/dd00002
1633	9864	716	NTg4toxmcN4_10.wav	1.685	2.205	BabyCry	10	NTg4toxmcN4	/t/dd00002
2106	6199	5821	jSmZxpVwKIo_18.wav	0.0	0.65	BabyCry	18	jSmZxpVwKIo	/t/dd00002
1240	4286	3260	z0cbtHEg-4s_170.wav	0.0	0.241	BabyCry	170	z0cbtHEg-4s	/t/dd00002
599	8719	16468	eQHQWb6FCio_60.wav	7.148	7.639	Other	60	eQHQWb6FCio	/t/dd00005
102	926	14992	0dzUerZT8fk_30.wav	8.464	9.27	Other	30	0dzUerZT8fk	/t/dd00013
1554	752	6648	XwVgF6HV6d8_20.wav	4.832	8.226	BabyCry	20	XwVgF6HV6d8	/t/dd00002
914	9388	32	YmuJeq_30.wav	7.178	7.577	Other	30	YmuJeq	/m/0ytgt
1424	11169	10260	7oMLX-4ACek_10.wav	0.0	3.815	BabyCry	10	7oMLX-4ACek	/t/dd00002
1362	9522	7586	RZjCFj7QUWE_80.wav	2.101	4.538	BabyCry	80	RZjCFj7QUWE	/t/dd00002
479	1721	4043	WV99ODx1_20.wav	4.176	4.413	Other	20	WV99ODx1	/t/dd00005
920	687	16265	EBo3HiuHx9o_0.wav	5.783	6.703	Other	0	EBo3HiuHx9o	/m/0ytgt
832	5820	18537	5Q5R_90.wav	0.795	1.866	Other	90	5Q5R	/t/dd00001
1319	2603	1688	UGUs8EfpwGY_30.wav	1.798	3.243	BabyCry	30	UGUs8EfpwGY	/t/dd00002
2050	1683	9360	hXHu60uu9cE_10.wav	9.226	10.0	BabyCry	10	hXHu60uu9cE	/t/dd00002
525	4179	5817	-i9ksH2zG5A_30.wav	3.465	4.433	Other	30	-i9ksH2zG5A	/t/dd00005
580	633	4489	4f9prtPsYtM_30.wav	1.937	7.843	Other	30	4f9prtPsYtM	/t/dd00005
2104	9414	7146	LcsfTpDDYkA_0.wav	7.466	8.372	BabyCry	0	LcsfTpDDYkA	/t/dd00002
165	7567	7063	D4v2wUO6w2U_13.wav	4.78	5.756	Other	13	D4v2wUO6w2U	/t/dd00135
253	5550	3576	bP-HNF5L3vM_0.wav	5.944	6.749	Other	0	bP-HNF5L3vM	/t/dd00135
1937	7372	16908	epvD5f58mdI_70.wav	4.055	4.331	BabyCry	70	epvD5f58mdI	/t/dd00002
2109	7789	14133	UayJOrBENjM_230.wav	0.0	2.634	BabyCry	230	UayJOrBENjM	/t/dd00002
573	8273	2529	fb4us6H6LrQ_0.wav	6.937	9.677	Other	0	fb4us6H6LrQ	/t/dd00005
1154	1940	9187	inn8nNrMuWo_30.wav	8.785	10.0	Other	30	inn8nNrMuWo	/m/0ytgt
1379	780	9249	s39JEyak2GQ_40.wav	2.98	3.266	BabyCry	40	s39JEyak2GQ	/t/dd00002
231	2760	2998	MIPQtqx7iRs_30.wav	4.344	10.0	Other	30	MIPQtqx7iRs	/t/dd00135
1202	4521	7588	RZjCFj7QUWE_80.wav	5.936	6.724	BabyCry	80	RZjCFj7QUWE	/t/dd00002
2052	2919	10300	MrVe-R7Y5UA_30.wav	1.752	2.759	BabyCry	30	MrVe-R7Y5UA	/t/dd00002
2220	7670	416	3uVdX0Yg2Mg_50.wav	8.031	10.0	BabyCry	50	3uVdX0Yg2Mg	/t/dd00002
1325	7601	3660	7qWP4ShZNyU_130.wav	5.312	6.313	BabyCry	130	7qWP4ShZNyU	/t/dd00002
544	5825	4044	WV99ODx1_20.wav	4.763	6.872	Other	20	WV99ODx1	/t/dd00005
755	10676	14294	m5UzW4ol8-E_20.wav	0.0	9.364	Other	20	m5UzW4ol8-E	/t/dd00001
2276	7266	8377	W-J3TTV2RNo_30.wav	6.78	7.502	BabyCry	30	W-J3TTV2RNo	/t/dd00002
917	5547	891	_360.wav	1.031	2.489	Other	360		/m/0ytgt
1412	850	558	cdHZul3A2jw_40.wav	6.08	6.447	BabyCry	40	cdHZul3A2jw	/t/dd00002
370	1958	18666	K91yxzCoCX4_320.wav	7.504	8.283	Other	320	K91yxzCoCX4	/t/dd00005
59	1813	7473	4jbx2FVpnZw_11.wav	0.0	9.685	Other	11	4jbx2FVpnZw	/t/dd00013
1389	6519	16359	o_0.wav	5.693	6.118	BabyCry	0	o	/t/dd00002
1057	2920	2714	R2Q_0.wav	5.091	5.578	Other	0	R2Q	/m/0ytgt
1748	10301	13806	Fq7px2UHItI_30.wav	0.0	0.251	BabyCry	30	Fq7px2UHItI	/t/dd00002
136	7093	3538	Aa2ndGyyHhM_10.wav	0.0	10.0	Other	10	Aa2ndGyyHhM	/t/dd00135
1336	8417	799	07m3-FOJQ-Q_10.wav	6.969	7.532	BabyCry	10	07m3-FOJQ-Q	/t/dd00002
2149	1452	9194	WrWES_20.wav	1.053	1.294	BabyCry	20	WrWES	/t/dd00002
1662	2813	11625	r2FOVtt5zF4_30.wav	2.369	3.921	BabyCry	30	r2FOVtt5zF4	/t/dd00002
1682	6784	9668	tABG9n1TgS8_30.wav	9.173	9.433	BabyCry	30	tABG9n1TgS8	/t/dd00002
2176	9576	801	07m3-FOJQ-Q_10.wav	9.036	10.0	BabyCry	10	07m3-FOJQ-Q	/t/dd00002
2324	5546	9352	MTIF_0.wav	0.232	2.521	BabyCry	0	MTIF	/t/dd00002
180	922	5252	3KbNCY39Yds_70.wav	0.607	2.475	Other	70	3KbNCY39Yds	/t/dd00135
2254	9994	4223	H52ca0pkOZ4_10.wav	3.819	4.819	BabyCry	10	H52ca0pkOZ4	/t/dd00002
588	5029	1043	DPxl8K8I7zw_180.wav	4.588	7.928	Other	180	DPxl8K8I7zw	/t/dd00005
943	2362	15318	1Edu-KuPzBM_14.wav	8.198	9.824	Other	14	1Edu-KuPzBM	/m/0ytgt
689	1469	15665	blOZ9wPamoo_30.wav	0.883	1.89	Other	30	blOZ9wPamoo	/t/dd00001
2042	8328	1793	7jk_30.wav	7.201	7.893	BabyCry	30	7jk	/t/dd00002
1792	8728	456	bWb7maOK2N4_50.wav	9.227	10.0	BabyCry	50	bWb7maOK2N4	/t/dd00002
1190	8304	17967	PY6W2EGF9ho_30.wav	0.0	0.457	Other	30	PY6W2EGF9ho	/m/0ytgt
973	7160	12157	ih6SigulznI_160.wav	2.629	4.148	Other	160	ih6SigulznI	/m/0ytgt
2056	10033	6839	hfdWrvYgPww_11.wav	0.0	1.552	BabyCry	11	hfdWrvYgPww	/t/dd00002
2225	796	5203	tXS2_0.wav	9.759	10.0	BabyCry	0	tXS2	/t/dd00002
989	7853	13532	-r2QX2pejWE_100.wav	7.504	8.078	Other	100	-r2QX2pejWE	/m/0ytgt
575	9091	4302	jo3nhAb_30.wav	4.571	7.426	Other	30	jo3nhAb	/t/dd00005
1080	1746	11423	ETGWfWw3W34_70.wav	3.748	5.874	Other	70	ETGWfWw3W34	/m/0ytgt
2315	4119	2493	d2nXElwUDv0_30.wav	1.874	2.53	BabyCry	30	d2nXElwUDv0	/t/dd00002
1133	74	6535	3zTQ7kVXBG4_30.wav	2.749	2.97	Other	30	3zTQ7kVXBG4	/m/0ytgt
1402	5112	11624	r2FOVtt5zF4_30.wav	1.427	2.215	BabyCry	30	r2FOVtt5zF4	/t/dd00002
1735	344	1297	diQMxBYNHH4_30.wav	1.916	2.621	BabyCry	30	diQMxBYNHH4	/t/dd00002
1461	9470	18933	StO32FBBIH4_11.wav	6.439	7.695	BabyCry	11	StO32FBBIH4	/t/dd00002
823	1313	15511	pYRnCevXBPk_0.wav	5.244	8.071	Other	0	pYRnCevXBPk	/t/dd00001
690	6694	5715	oo9bqx3txLw_20.wav	6.835	7.918	Other	20	oo9bqx3txLw	/t/dd00001
1556	10170	13471	d_50.wav	8.386	9.63	BabyCry	50	d	/t/dd00002
1103	2405	18497	tWxT5TE9Bfc_40.wav	8.478	10.0	Other	40	tWxT5TE9Bfc	/m/0ytgt
1092	5254	8079	l8O717wuTFE_200.wav	0.0	0.164	Other	200	l8O717wuTFE	/m/0ytgt
1495	6526	7142	LcsfTpDDYkA_0.wav	2.768	2.974	BabyCry	0	LcsfTpDDYkA	/t/dd00002
1356	5388	2348	gpy0tsYP8SY_30.wav	2.457	4.168	BabyCry	30	gpy0tsYP8SY	/t/dd00002
2057	5228	2357	gpy0tsYP8SY_30.wav	8.643	8.911	BabyCry	30	gpy0tsYP8SY	/t/dd00002
981	2011	16992	fyf_130.wav	7.661	10.0	Other	130	fyf	/m/0ytgt
1848	2124	14815	MQ9klWTwbbI_110.wav	1.017	2.455	BabyCry	110	MQ9klWTwbbI	/t/dd00002
508	8570	17379	wBozBh7BR6k_150.wav	9.622	10.0	Other	150	wBozBh7BR6k	/t/dd00005
918	9524	2191	UWtIER6Emlo_500.wav	8.107	8.732	Other	500	UWtIER6Emlo	/m/0ytgt
1429	2485	102	i13woB5tvQE_30.wav	5.791	5.917	BabyCry	30	i13woB5tvQE	/t/dd00002
1507	8959	2022	VulZxeOeHyg_100.wav	1.959	2.879	BabyCry	100	VulZxeOeHyg	/t/dd00002
862	11102	8677	uFrAmj0x7kk_30.wav	2.086	3.447	Other	30	uFrAmj0x7kk	/t/dd00001
110	4873	3889	CKG3e1T7ukE_30.wav	0.006	10.0	Other	30	CKG3e1T7ukE	/t/dd00013
276	3732	2254	zWRjfLdG1fk_30.wav	7.937	10.0	Other	30	zWRjfLdG1fk	/t/dd00135
1782	2974	2132	VbtgXizyof4_30.wav	1.72	2.259	BabyCry	30	VbtgXizyof4	/t/dd00002
1250	8510	4233	Njs1QZwQ5jM_21.wav	5.659	9.693	BabyCry	21	Njs1QZwQ5jM	/t/dd00002
635	10924	15210	xo_30.wav	7.722	8.65	Other	30	xo	/t/dd00001
274	8252	13880	8WugMX_30.wav	7.658	10.0	Other	30	8WugMX	/t/dd00135
1302	7259	15280	4bPmAyggQlo_510.wav	0.189	0.959	BabyCry	510	4bPmAyggQlo	/t/dd00002
250	10017	17505	bbB3UsT2rtU_560.wav	0.0	0.709	Other	560	bbB3UsT2rtU	/t/dd00135
1558	10398	12366	COtxBtwFyeA_10.wav	8.643	9.385	BabyCry	10	COtxBtwFyeA	/t/dd00002
10	7888	14164	bS5KQAMWFgU_30.wav	0.0	10.0	Other	30	bS5KQAMWFgU	/t/dd00013
1524	8070	9625	aw9seLyya6c_0.wav	3.309	4.755	BabyCry	0	aw9seLyya6c	/t/dd00002
1802	5711	590	d9JpfC5mJv0_21.wav	1.492	2.053	BabyCry	21	d9JpfC5mJv0	/t/dd00002
2280	4427	4770	qLERE37f0JQ_0.wav	0.757	1.665	BabyCry	0	qLERE37f0JQ	/t/dd00002
2375	3164	447	sh92-75RR3E_21.wav	5.013	6.179	BabyCry	21	sh92-75RR3E	/t/dd00002
1464	4479	6252	d7cRySoyhzM_30.wav	9.772	10.0	BabyCry	30	d7cRySoyhzM	/t/dd00002
1161	204	4148	xfF5FqOz3oU_6.wav	3.179	3.745	Other	6	xfF5FqOz3oU	/m/0ytgt
224	7718	12585	_40.wav	8.764	10.0	Other	40		/t/dd00135
1123	2045	14840	HJkKHwufv7U_60.wav	9.52	10.0	Other	60	HJkKHwufv7U	/m/0ytgt
1954	4933	9150	-mWlPBrRDug_480.wav	0.0	0.136	BabyCry	480	-mWlPBrRDug	/t/dd00002
824	4288	5230	XXcRvLBPNuo_10.wav	6.787	7.685	Other	10	XXcRvLBPNuo	/t/dd00001
530	2727	6179	6kiY6IstKJA_120.wav	5.465	9.044	Other	120	6kiY6IstKJA	/t/dd00005
1369	10992	175	8mU1Q6ffIqg_23.wav	0.0	4.456	BabyCry	23	8mU1Q6ffIqg	/t/dd00002
805	5334	6356	POYRdof8qBQ_70.wav	1.984	2.339	Other	70	POYRdof8qBQ	/t/dd00001
1529	5862	15401	gQV8z66NxmU_30.wav	7.452	9.194	BabyCry	30	gQV8z66NxmU	/t/dd00002
