	filename	event_label	onset	offset	start	name	original_label
3417	WuR3W_T_1hA_20.wav	Other	7.07	7.22	20	WuR3W_T_1hA	Other
3418	WuR3W_T_1hA_20.wav	BabyCry	7.22	7.37	20	WuR3W_T_1hA	BabyCry
3419	WuR3W_T_1hA_20.wav	Other	7.37	7.64	20	WuR3W_T_1hA	Other
3420	WuR3W_T_1hA_20.wav	BabyCry	7.64	9.06	20	WuR3W_T_1hA	BabyCry
3421	WuR3W_T_1hA_20.wav	Other	9.06	9.27	20	WuR3W_T_1hA	Other
3422	WuR3W_T_1hA_20.wav	BabyCry	9.27	10.0	20	WuR3W_T_1hA	BabyCry
3423	gQV8z66NxmU_30.wav	BabyCry	0.0	0.45	30	gQV8z66NxmU	BabyCry
3424	gQV8z66NxmU_30.wav	Other	0.45	0.98	30	gQV8z66NxmU	Other
3425	gQV8z66NxmU_30.wav	BabyCry	0.98	1.64	30	gQV8z66NxmU	BabyCry
3426	gQV8z66NxmU_30.wav	Other	1.64	1.77	30	gQV8z66NxmU	Other
3427	gQV8z66NxmU_30.wav	BabyCry	1.77	2.31	30	gQV8z66NxmU	BabyCry
3428	gQV8z66NxmU_30.wav	Other	2.31	2.41	30	gQV8z66NxmU	Other
3429	gQV8z66NxmU_30.wav	BabyCry	2.41	2.89	30	gQV8z66NxmU	BabyCry
3430	gQV8z66NxmU_30.wav	Other	2.89	2.97	30	gQV8z66NxmU	Other
3431	gQV8z66NxmU_30.wav	BabyCry	2.97	3.51	30	gQV8z66NxmU	BabyCry
3432	gQV8z66NxmU_30.wav	Other	3.51	3.59	30	gQV8z66NxmU	Other
3433	gQV8z66NxmU_30.wav	BabyCry	3.59	4.66	30	gQV8z66NxmU	BabyCry
3434	gQV8z66NxmU_30.wav	Other	4.66	6.05	30	gQV8z66NxmU	Other
3435	gQV8z66NxmU_30.wav	BabyCry	6.05	6.97	30	gQV8z66NxmU	BabyCry
3436	gQV8z66NxmU_30.wav	Other	6.97	7.45	30	gQV8z66NxmU	Other
3437	gQV8z66NxmU_30.wav	BabyCry	7.45	9.19	30	gQV8z66NxmU	BabyCry
3438	gQV8z66NxmU_30.wav	Other	9.19	9.32	30	gQV8z66NxmU	Other
3439	gQV8z66NxmU_30.wav	BabyCry	9.32	10.0	30	gQV8z66NxmU	BabyCry
3440	iDGMsl23IK8_16.wav	BabyCry	0.0	0.54	16	iDGMsl23IK8	BabyCry
3441	iDGMsl23IK8_16.wav	Other	0.54	3.26	16	iDGMsl23IK8	Other
3442	iDGMsl23IK8_16.wav	BabyCry	3.26	4.33	16	iDGMsl23IK8	BabyCry
3443	iDGMsl23IK8_16.wav	Other	4.33	5.17	16	iDGMsl23IK8	Other
3444	iDGMsl23IK8_16.wav	BabyCry	5.17	5.3	16	iDGMsl23IK8	BabyCry
3445	iDGMsl23IK8_16.wav	Other	5.3	5.65	16	iDGMsl23IK8	Other
3446	iDGMsl23IK8_16.wav	BabyCry	5.65	6.29	16	iDGMsl23IK8	BabyCry
3447	iDGMsl23IK8_16.wav	Other	6.29	7.18	16	iDGMsl23IK8	Other
3448	iDGMsl23IK8_16.wav	BabyCry	7.18	8.57	16	iDGMsl23IK8	BabyCry
3449	iDGMsl23IK8_16.wav	Other	8.57	8.7	16	iDGMsl23IK8	Other
3450	iDGMsl23IK8_16.wav	BabyCry	8.7	9.16	16	iDGMsl23IK8	BabyCry
3451	iDGMsl23IK8_16.wav	Other	9.16	10.0	16	iDGMsl23IK8	Other
3452	95NL1PwKCzA_0.wav	Other	0.0	0.47	0	95NL1PwKCzA	Other
3453	95NL1PwKCzA_0.wav	BabyCry	0.47	0.92	0	95NL1PwKCzA	BabyCry
3454	95NL1PwKCzA_0.wav	Other	0.92	4.89	0	95NL1PwKCzA	Other
3455	95NL1PwKCzA_0.wav	BabyCry	4.89	10.0	0	95NL1PwKCzA	BabyCry
3456	DafyYQu50qQ_30.wav	BabyCry	0.0	0.46	30	DafyYQu50qQ	BabyCry
3457	DafyYQu50qQ_30.wav	Other	0.46	0.65	30	DafyYQu50qQ	Other
3458	DafyYQu50qQ_30.wav	BabyCry	0.65	5.95	30	DafyYQu50qQ	BabyCry
3459	DafyYQu50qQ_30.wav	Other	5.95	6.1	30	DafyYQu50qQ	Other
3460	DafyYQu50qQ_30.wav	BabyCry	6.1	8.71	30	DafyYQu50qQ	BabyCry
3461	DafyYQu50qQ_30.wav	Other	8.71	9.07	30	DafyYQu50qQ	Other
3462	DafyYQu50qQ_30.wav	BabyCry	9.07	10.0	30	DafyYQu50qQ	BabyCry
3463	1u0Ww4Yed-c_40.wav	BabyCry	0.0	3.29	40	1u0Ww4Yed-c	BabyCry
3464	1u0Ww4Yed-c_40.wav	Other	3.29	4.04	40	1u0Ww4Yed-c	Other
3465	1u0Ww4Yed-c_40.wav	BabyCry	4.04	5.51	40	1u0Ww4Yed-c	BabyCry
3466	1u0Ww4Yed-c_40.wav	Other	5.51	5.72	40	1u0Ww4Yed-c	Other
3467	1u0Ww4Yed-c_40.wav	BabyCry	5.72	10.0	40	1u0Ww4Yed-c	BabyCry
3468	xVQCXKl2sbw_20.wav	Other	0.0	2.1	20	xVQCXKl2sbw	Other
3469	xVQCXKl2sbw_20.wav	BabyCry	2.1	2.28	20	xVQCXKl2sbw	BabyCry
3470	xVQCXKl2sbw_20.wav	Other	2.28	2.47	20	xVQCXKl2sbw	Other
3471	xVQCXKl2sbw_20.wav	BabyCry	2.47	2.73	20	xVQCXKl2sbw	BabyCry
3472	xVQCXKl2sbw_20.wav	Other	2.73	2.94	20	xVQCXKl2sbw	Other
3473	xVQCXKl2sbw_20.wav	BabyCry	2.94	3.83	20	xVQCXKl2sbw	BabyCry
3474	xVQCXKl2sbw_20.wav	Other	3.83	5.09	20	xVQCXKl2sbw	Other
3475	xVQCXKl2sbw_20.wav	BabyCry	5.09	7.01	20	xVQCXKl2sbw	BabyCry
3476	xVQCXKl2sbw_20.wav	Other	7.01	10.0	20	xVQCXKl2sbw	Other
3477	X2J8sKN25yI_30.wav	BabyCry	0.0	0.85	30	X2J8sKN25yI	BabyCry
3478	X2J8sKN25yI_30.wav	Other	0.85	10.0	30	X2J8sKN25yI	Other
3479	ycvosxNVZ1M_30.wav	BabyCry	0.0	2.37	30	ycvosxNVZ1M	BabyCry
3480	ycvosxNVZ1M_30.wav	Other	2.37	7.67	30	ycvosxNVZ1M	Other
3481	ycvosxNVZ1M_30.wav	BabyCry	7.67	8.36	30	ycvosxNVZ1M	BabyCry
3482	ycvosxNVZ1M_30.wav	Other	8.36	9.46	30	ycvosxNVZ1M	Other
3483	ycvosxNVZ1M_30.wav	BabyCry	9.46	10.0	30	ycvosxNVZ1M	BabyCry
3484	pYsT6PjPaFY_30.wav	BabyCry	0.0	0.74	30	pYsT6PjPaFY	BabyCry
3485	pYsT6PjPaFY_30.wav	Other	0.74	1.7	30	pYsT6PjPaFY	Other
3486	pYsT6PjPaFY_30.wav	BabyCry	1.7	2.91	30	pYsT6PjPaFY	BabyCry
3487	pYsT6PjPaFY_30.wav	Other	2.91	10.0	30	pYsT6PjPaFY	Other
3488	6Q--LUIIlk4_6.wav	Other	0.0	1.72	6	6Q--LUIIlk4	Other
3489	6Q--LUIIlk4_6.wav	BabyCry	1.72	7.74	6	6Q--LUIIlk4	BabyCry
3490	6Q--LUIIlk4_6.wav	Other	7.74	8.24	6	6Q--LUIIlk4	Other
3491	6Q--LUIIlk4_6.wav	BabyCry	8.24	9.28	6	6Q--LUIIlk4	BabyCry
3492	6Q--LUIIlk4_6.wav	Other	9.28	10.0	6	6Q--LUIIlk4	Other
3493	xeWTe7ykBCE_30.wav	Other	0.0	0.84	30	xeWTe7ykBCE	Other
3494	xeWTe7ykBCE_30.wav	BabyCry	0.84	1.89	30	xeWTe7ykBCE	BabyCry
3495	xeWTe7ykBCE_30.wav	Other	1.89	10.0	30	xeWTe7ykBCE	Other
3496	FPxauG7I5fM_270.wav	Other	0.0	1.37	270	FPxauG7I5fM	Other
3497	FPxauG7I5fM_270.wav	BabyCry	1.37	2.36	270	FPxauG7I5fM	BabyCry
3498	FPxauG7I5fM_270.wav	Other	2.36	2.63	270	FPxauG7I5fM	Other
3499	FPxauG7I5fM_270.wav	BabyCry	2.63	4.5	270	FPxauG7I5fM	BabyCry
3500	FPxauG7I5fM_270.wav	Other	4.5	5.7	270	FPxauG7I5fM	Other
3501	FPxauG7I5fM_270.wav	BabyCry	5.7	10.0	270	FPxauG7I5fM	BabyCry
3502	S8pjgXuxQww_130.wav	BabyCry	0.0	1.23	130	S8pjgXuxQww	BabyCry
3503	S8pjgXuxQww_130.wav	Other	1.23	10.0	130	S8pjgXuxQww	Other
3504	xml4tTFB9rE_140.wav	BabyCry	0.0	2.7	140	xml4tTFB9rE	BabyCry
3505	xml4tTFB9rE_140.wav	Other	2.7	3.02	140	xml4tTFB9rE	Other
3506	xml4tTFB9rE_140.wav	BabyCry	3.02	4.88	140	xml4tTFB9rE	BabyCry
3507	xml4tTFB9rE_140.wav	Other	4.88	10.0	140	xml4tTFB9rE	Other
3508	_d-Zr4NlVIA_70.wav	Other	0.0	5.39	70	_d-Zr4NlVIA	Other
3509	_d-Zr4NlVIA_70.wav	BabyCry	5.39	6.95	70	_d-Zr4NlVIA	BabyCry
3510	_d-Zr4NlVIA_70.wav	Other	6.95	7.24	70	_d-Zr4NlVIA	Other
3511	_d-Zr4NlVIA_70.wav	BabyCry	7.24	8.99	70	_d-Zr4NlVIA	BabyCry
3512	_d-Zr4NlVIA_70.wav	Other	8.99	9.39	70	_d-Zr4NlVIA	Other
3513	_d-Zr4NlVIA_70.wav	BabyCry	9.39	10.0	70	_d-Zr4NlVIA	BabyCry
3514	IeS5qVMohVM_30.wav	BabyCry	0.0	0.54	30	IeS5qVMohVM	BabyCry
3515	IeS5qVMohVM_30.wav	Other	0.54	3.02	30	IeS5qVMohVM	Other
3516	IeS5qVMohVM_30.wav	BabyCry	3.02	3.87	30	IeS5qVMohVM	BabyCry
3517	IeS5qVMohVM_30.wav	Other	3.87	4.08	30	IeS5qVMohVM	Other
3518	IeS5qVMohVM_30.wav	BabyCry	4.08	5.06	30	IeS5qVMohVM	BabyCry
3519	IeS5qVMohVM_30.wav	Other	5.06	5.25	30	IeS5qVMohVM	Other
3520	IeS5qVMohVM_30.wav	BabyCry	5.25	6.21	30	IeS5qVMohVM	BabyCry
3521	IeS5qVMohVM_30.wav	Other	6.21	6.46	30	IeS5qVMohVM	Other
3522	IeS5qVMohVM_30.wav	BabyCry	6.46	7.43	30	IeS5qVMohVM	BabyCry
3523	IeS5qVMohVM_30.wav	Other	7.43	7.67	30	IeS5qVMohVM	Other
3524	IeS5qVMohVM_30.wav	BabyCry	7.67	8.61	30	IeS5qVMohVM	BabyCry
3525	IeS5qVMohVM_30.wav	Other	8.61	8.8	30	IeS5qVMohVM	Other
3526	IeS5qVMohVM_30.wav	BabyCry	8.8	9.18	30	IeS5qVMohVM	BabyCry
3527	IeS5qVMohVM_30.wav	Other	9.18	9.34	30	IeS5qVMohVM	Other
3528	IeS5qVMohVM_30.wav	BabyCry	9.34	9.49	30	IeS5qVMohVM	BabyCry
3529	IeS5qVMohVM_30.wav	Other	9.49	9.87	30	IeS5qVMohVM	Other
3530	IeS5qVMohVM_30.wav	BabyCry	9.87	10.0	30	IeS5qVMohVM	BabyCry
3531	cD7dywdy9g0_30.wav	Other	0.0	5.11	30	cD7dywdy9g0	Other
3532	cD7dywdy9g0_30.wav	BabyCry	5.11	6.05	30	cD7dywdy9g0	BabyCry
3533	cD7dywdy9g0_30.wav	Other	6.05	6.46	30	cD7dywdy9g0	Other
3534	cD7dywdy9g0_30.wav	BabyCry	6.46	6.88	30	cD7dywdy9g0	BabyCry
3535	cD7dywdy9g0_30.wav	Other	6.88	7.11	30	cD7dywdy9g0	Other
3536	cD7dywdy9g0_30.wav	BabyCry	7.11	7.48	30	cD7dywdy9g0	BabyCry
3537	cD7dywdy9g0_30.wav	Other	7.48	7.72	30	cD7dywdy9g0	Other
3538	cD7dywdy9g0_30.wav	BabyCry	7.72	8.28	30	cD7dywdy9g0	BabyCry
3539	cD7dywdy9g0_30.wav	Other	8.28	10.0	30	cD7dywdy9g0	Other
3540	17OYFHLivQk_24.wav	Other	0.0	4.18	24	17OYFHLivQk	Other
3541	17OYFHLivQk_24.wav	BabyCry	4.18	6.19	24	17OYFHLivQk	BabyCry
3542	17OYFHLivQk_24.wav	Other	6.19	6.67	24	17OYFHLivQk	Other
3543	17OYFHLivQk_24.wav	BabyCry	6.67	8.13	24	17OYFHLivQk	BabyCry
3544	17OYFHLivQk_24.wav	Other	8.13	10.0	24	17OYFHLivQk	Other
3545	Mm2Uv4kIYN4_80.wav	BabyCry	0.0	0.24	80	Mm2Uv4kIYN4	BabyCry
3546	Mm2Uv4kIYN4_80.wav	Other	0.24	0.49	80	Mm2Uv4kIYN4	Other
3547	Mm2Uv4kIYN4_80.wav	BabyCry	0.49	1.08	80	Mm2Uv4kIYN4	BabyCry
3548	Mm2Uv4kIYN4_80.wav	Other	1.08	2.36	80	Mm2Uv4kIYN4	Other
3549	Mm2Uv4kIYN4_80.wav	BabyCry	2.36	3.02	80	Mm2Uv4kIYN4	BabyCry
3550	Mm2Uv4kIYN4_80.wav	Other	3.02	3.74	80	Mm2Uv4kIYN4	Other
3551	Mm2Uv4kIYN4_80.wav	BabyCry	3.74	4.47	80	Mm2Uv4kIYN4	BabyCry
3552	Mm2Uv4kIYN4_80.wav	Other	4.47	5.65	80	Mm2Uv4kIYN4	Other
3553	Mm2Uv4kIYN4_80.wav	BabyCry	5.65	6.9	80	Mm2Uv4kIYN4	BabyCry
3554	Mm2Uv4kIYN4_80.wav	Other	6.9	10.0	80	Mm2Uv4kIYN4	Other
3555	y8ZoKo0qy0c_25.wav	BabyCry	0.0	3.42	25	y8ZoKo0qy0c	BabyCry
3556	y8ZoKo0qy0c_25.wav	Other	3.42	10.0	25	y8ZoKo0qy0c	Other
3557	YZKB0GsIdYQ_30.wav	Other	0.0	5.69	30	YZKB0GsIdYQ	Other
3558	YZKB0GsIdYQ_30.wav	BabyCry	5.69	7.58	30	YZKB0GsIdYQ	BabyCry
3559	YZKB0GsIdYQ_30.wav	Other	7.58	10.0	30	YZKB0GsIdYQ	Other
3560	o-dECIWjTMY_30.wav	BabyCry	0.0	0.92	30	o-dECIWjTMY	BabyCry
3561	o-dECIWjTMY_30.wav	Other	0.92	1.43	30	o-dECIWjTMY	Other
3562	o-dECIWjTMY_30.wav	BabyCry	1.43	2.43	30	o-dECIWjTMY	BabyCry
3563	o-dECIWjTMY_30.wav	Other	2.43	2.89	30	o-dECIWjTMY	Other
3564	o-dECIWjTMY_30.wav	BabyCry	2.89	3.6	30	o-dECIWjTMY	BabyCry
3565	o-dECIWjTMY_30.wav	Other	3.6	10.0	30	o-dECIWjTMY	Other
3566	RLK6OmCktBA_60.wav	Other	0.0	5.78	60	RLK6OmCktBA	Other
3567	RLK6OmCktBA_60.wav	BabyCry	5.78	7.1	60	RLK6OmCktBA	BabyCry
3568	RLK6OmCktBA_60.wav	Other	7.1	8.71	60	RLK6OmCktBA	Other
3569	RLK6OmCktBA_60.wav	BabyCry	8.71	9.29	60	RLK6OmCktBA	BabyCry
3570	RLK6OmCktBA_60.wav	Other	9.29	10.0	60	RLK6OmCktBA	Other
3571	VUbO1dwu1oc_0.wav	Other	0.0	0.06	0	VUbO1dwu1oc	Other
3572	VUbO1dwu1oc_0.wav	BabyCry	0.06	1.45	0	VUbO1dwu1oc	BabyCry
3573	VUbO1dwu1oc_0.wav	Other	1.45	1.59	0	VUbO1dwu1oc	Other
3574	VUbO1dwu1oc_0.wav	BabyCry	1.59	2.24	0	VUbO1dwu1oc	BabyCry
3575	VUbO1dwu1oc_0.wav	Other	2.24	2.37	0	VUbO1dwu1oc	Other
3576	VUbO1dwu1oc_0.wav	BabyCry	2.37	10.0	0	VUbO1dwu1oc	BabyCry
3577	6T2jEKesKXY_30.wav	Other	0.0	0.62	30	6T2jEKesKXY	Other
3578	6T2jEKesKXY_30.wav	BabyCry	0.62	1.53	30	6T2jEKesKXY	BabyCry
3579	6T2jEKesKXY_30.wav	Other	1.53	2.24	30	6T2jEKesKXY	Other
3580	6T2jEKesKXY_30.wav	BabyCry	2.24	3.38	30	6T2jEKesKXY	BabyCry
3581	6T2jEKesKXY_30.wav	Other	3.38	3.89	30	6T2jEKesKXY	Other
3582	6T2jEKesKXY_30.wav	BabyCry	3.89	6.16	30	6T2jEKesKXY	BabyCry
3583	6T2jEKesKXY_30.wav	Other	6.16	6.33	30	6T2jEKesKXY	Other
3584	6T2jEKesKXY_30.wav	BabyCry	6.33	6.72	30	6T2jEKesKXY	BabyCry
3585	6T2jEKesKXY_30.wav	Other	6.72	7.5	30	6T2jEKesKXY	Other
3586	6T2jEKesKXY_30.wav	BabyCry	7.5	7.97	30	6T2jEKesKXY	BabyCry
3587	6T2jEKesKXY_30.wav	Other	7.97	8.4	30	6T2jEKesKXY	Other
3588	6T2jEKesKXY_30.wav	BabyCry	8.4	9.31	30	6T2jEKesKXY	BabyCry
3589	6T2jEKesKXY_30.wav	Other	9.31	10.0	30	6T2jEKesKXY	Other
3590	P8CQi4teroA_30.wav	BabyCry	0.0	5.05	30	P8CQi4teroA	BabyCry
3591	P8CQi4teroA_30.wav	Other	5.05	5.25	30	P8CQi4teroA	Other
3592	P8CQi4teroA_30.wav	BabyCry	5.25	8.01	30	P8CQi4teroA	BabyCry
3593	P8CQi4teroA_30.wav	Other	8.01	8.22	30	P8CQi4teroA	Other
3594	P8CQi4teroA_30.wav	BabyCry	8.22	10.0	30	P8CQi4teroA	BabyCry
3595	lTDyOycL5M8_20.wav	BabyCry	0.0	0.66	20	lTDyOycL5M8	BabyCry
3596	lTDyOycL5M8_20.wav	Other	0.66	1.26	20	lTDyOycL5M8	Other
3597	lTDyOycL5M8_20.wav	BabyCry	1.26	2.68	20	lTDyOycL5M8	BabyCry
3598	lTDyOycL5M8_20.wav	Other	2.68	3.41	20	lTDyOycL5M8	Other
3599	lTDyOycL5M8_20.wav	BabyCry	3.41	3.97	20	lTDyOycL5M8	BabyCry
3600	lTDyOycL5M8_20.wav	Other	3.97	4.5	20	lTDyOycL5M8	Other
3601	lTDyOycL5M8_20.wav	BabyCry	4.5	5.03	20	lTDyOycL5M8	BabyCry
3602	lTDyOycL5M8_20.wav	Other	5.03	5.29	20	lTDyOycL5M8	Other
3603	lTDyOycL5M8_20.wav	BabyCry	5.29	7.12	20	lTDyOycL5M8	BabyCry
3604	lTDyOycL5M8_20.wav	Other	7.12	7.96	20	lTDyOycL5M8	Other
3605	lTDyOycL5M8_20.wav	BabyCry	7.96	10.0	20	lTDyOycL5M8	BabyCry
3606	IVTh3_Ek0U8_260.wav	Other	0.0	0.39	260	IVTh3_Ek0U8	Other
3607	IVTh3_Ek0U8_260.wav	BabyCry	0.39	1.4	260	IVTh3_Ek0U8	BabyCry
3608	IVTh3_Ek0U8_260.wav	Other	1.4	1.58	260	IVTh3_Ek0U8	Other
3609	IVTh3_Ek0U8_260.wav	BabyCry	1.58	3.59	260	IVTh3_Ek0U8	BabyCry
3610	IVTh3_Ek0U8_260.wav	Other	3.59	10.0	260	IVTh3_Ek0U8	Other
3611	Iz887JCFlog_30.wav	Other	0.0	0.14	30	Iz887JCFlog	Other
3612	Iz887JCFlog_30.wav	BabyCry	0.14	0.7	30	Iz887JCFlog	BabyCry
3613	Iz887JCFlog_30.wav	Other	0.7	1.45	30	Iz887JCFlog	Other
3614	Iz887JCFlog_30.wav	BabyCry	1.45	1.98	30	Iz887JCFlog	BabyCry
3615	Iz887JCFlog_30.wav	Other	1.98	5.14	30	Iz887JCFlog	Other
3616	Iz887JCFlog_30.wav	BabyCry	5.14	5.41	30	Iz887JCFlog	BabyCry
3617	Iz887JCFlog_30.wav	Other	5.41	5.89	30	Iz887JCFlog	Other
3618	Iz887JCFlog_30.wav	BabyCry	5.89	6.12	30	Iz887JCFlog	BabyCry
3619	Iz887JCFlog_30.wav	Other	6.12	7.3	30	Iz887JCFlog	Other
3620	Iz887JCFlog_30.wav	BabyCry	7.3	8.17	30	Iz887JCFlog	BabyCry
3621	Iz887JCFlog_30.wav	Other	8.17	10.0	30	Iz887JCFlog	Other
3622	dhJqeZMu8Co_7.wav	BabyCry	0.0	0.38	7	dhJqeZMu8Co	BabyCry
3623	dhJqeZMu8Co_7.wav	Other	0.38	0.56	7	dhJqeZMu8Co	Other
3624	dhJqeZMu8Co_7.wav	BabyCry	0.56	0.8	7	dhJqeZMu8Co	BabyCry
3625	dhJqeZMu8Co_7.wav	Other	0.8	1.99	7	dhJqeZMu8Co	Other
3626	dhJqeZMu8Co_7.wav	BabyCry	1.99	3.34	7	dhJqeZMu8Co	BabyCry
3627	dhJqeZMu8Co_7.wav	Other	3.34	10.0	7	dhJqeZMu8Co	Other
3628	q0T6a81mQpI_150.wav	Other	0.0	1.58	150	q0T6a81mQpI	Other
3629	q0T6a81mQpI_150.wav	BabyCry	1.58	2.64	150	q0T6a81mQpI	BabyCry
3630	q0T6a81mQpI_150.wav	Other	2.64	3.92	150	q0T6a81mQpI	Other
3631	q0T6a81mQpI_150.wav	BabyCry	3.92	5.97	150	q0T6a81mQpI	BabyCry
3632	q0T6a81mQpI_150.wav	Other	5.97	6.82	150	q0T6a81mQpI	Other
3633	q0T6a81mQpI_150.wav	BabyCry	6.82	8.23	150	q0T6a81mQpI	BabyCry
3634	q0T6a81mQpI_150.wav	Other	8.23	10.0	150	q0T6a81mQpI	Other
3635	xjiXiE65VMc_30.wav	BabyCry	0.0	0.6	30	xjiXiE65VMc	BabyCry
3636	xjiXiE65VMc_30.wav	Other	0.6	0.74	30	xjiXiE65VMc	Other
3637	xjiXiE65VMc_30.wav	BabyCry	0.74	1.39	30	xjiXiE65VMc	BabyCry
3638	xjiXiE65VMc_30.wav	Other	1.39	1.5	30	xjiXiE65VMc	Other
3639	xjiXiE65VMc_30.wav	BabyCry	1.5	2.12	30	xjiXiE65VMc	BabyCry
3640	xjiXiE65VMc_30.wav	Other	2.12	2.25	30	xjiXiE65VMc	Other
3641	xjiXiE65VMc_30.wav	BabyCry	2.25	2.8	30	xjiXiE65VMc	BabyCry
3642	xjiXiE65VMc_30.wav	Other	2.8	2.97	30	xjiXiE65VMc	Other
3643	xjiXiE65VMc_30.wav	BabyCry	2.97	3.61	30	xjiXiE65VMc	BabyCry
3644	xjiXiE65VMc_30.wav	Other	3.61	3.78	30	xjiXiE65VMc	Other
3645	xjiXiE65VMc_30.wav	BabyCry	3.78	4.33	30	xjiXiE65VMc	BabyCry
3646	xjiXiE65VMc_30.wav	Other	4.33	4.46	30	xjiXiE65VMc	Other
3647	xjiXiE65VMc_30.wav	BabyCry	4.46	5.11	30	xjiXiE65VMc	BabyCry
3648	xjiXiE65VMc_30.wav	Other	5.11	5.21	30	xjiXiE65VMc	Other
3649	xjiXiE65VMc_30.wav	BabyCry	5.21	5.9	30	xjiXiE65VMc	BabyCry
3650	xjiXiE65VMc_30.wav	Other	5.9	6.0	30	xjiXiE65VMc	Other
3651	xjiXiE65VMc_30.wav	BabyCry	6.0	6.67	30	xjiXiE65VMc	BabyCry
3652	xjiXiE65VMc_30.wav	Other	6.67	6.77	30	xjiXiE65VMc	Other
3653	xjiXiE65VMc_30.wav	BabyCry	6.77	7.51	30	xjiXiE65VMc	BabyCry
3654	xjiXiE65VMc_30.wav	Other	7.51	7.62	30	xjiXiE65VMc	Other
3655	xjiXiE65VMc_30.wav	BabyCry	7.62	8.28	30	xjiXiE65VMc	BabyCry
3656	xjiXiE65VMc_30.wav	Other	8.28	8.35	30	xjiXiE65VMc	Other
3657	xjiXiE65VMc_30.wav	BabyCry	8.35	8.99	30	xjiXiE65VMc	BabyCry
3658	xjiXiE65VMc_30.wav	Other	8.99	9.12	30	xjiXiE65VMc	Other
3659	xjiXiE65VMc_30.wav	BabyCry	9.12	9.72	30	xjiXiE65VMc	BabyCry
3660	xjiXiE65VMc_30.wav	Other	9.72	9.85	30	xjiXiE65VMc	Other
3661	xjiXiE65VMc_30.wav	BabyCry	9.85	10.0	30	xjiXiE65VMc	BabyCry
3662	o_iKAA_MzLw_0.wav	Other	0.0	0.19	0	o_iKAA_MzLw	Other
3663	o_iKAA_MzLw_0.wav	BabyCry	0.19	0.62	0	o_iKAA_MzLw	BabyCry
3664	o_iKAA_MzLw_0.wav	Other	0.62	0.83	0	o_iKAA_MzLw	Other
3665	o_iKAA_MzLw_0.wav	BabyCry	0.83	1.31	0	o_iKAA_MzLw	BabyCry
3666	o_iKAA_MzLw_0.wav	Other	1.31	1.41	0	o_iKAA_MzLw	Other
3667	o_iKAA_MzLw_0.wav	BabyCry	1.41	2.27	0	o_iKAA_MzLw	BabyCry
3668	o_iKAA_MzLw_0.wav	Other	2.27	2.36	0	o_iKAA_MzLw	Other
3669	o_iKAA_MzLw_0.wav	BabyCry	2.36	4.49	0	o_iKAA_MzLw	BabyCry
3670	o_iKAA_MzLw_0.wav	Other	4.49	4.62	0	o_iKAA_MzLw	Other
3671	o_iKAA_MzLw_0.wav	BabyCry	4.62	4.98	0	o_iKAA_MzLw	BabyCry
3672	o_iKAA_MzLw_0.wav	Other	4.98	5.13	0	o_iKAA_MzLw	Other
3673	o_iKAA_MzLw_0.wav	BabyCry	5.13	5.57	0	o_iKAA_MzLw	BabyCry
3674	o_iKAA_MzLw_0.wav	Other	5.57	5.69	0	o_iKAA_MzLw	Other
3675	o_iKAA_MzLw_0.wav	BabyCry	5.69	6.12	0	o_iKAA_MzLw	BabyCry
3676	o_iKAA_MzLw_0.wav	Other	6.12	6.27	0	o_iKAA_MzLw	Other
3677	o_iKAA_MzLw_0.wav	BabyCry	6.27	6.66	0	o_iKAA_MzLw	BabyCry
3678	o_iKAA_MzLw_0.wav	Other	6.66	6.77	0	o_iKAA_MzLw	Other
3679	o_iKAA_MzLw_0.wav	BabyCry	6.77	8.5	0	o_iKAA_MzLw	BabyCry
3680	o_iKAA_MzLw_0.wav	Other	8.5	8.62	0	o_iKAA_MzLw	Other
3681	o_iKAA_MzLw_0.wav	BabyCry	8.62	8.88	0	o_iKAA_MzLw	BabyCry
3682	o_iKAA_MzLw_0.wav	Other	8.88	8.99	0	o_iKAA_MzLw	Other
3683	o_iKAA_MzLw_0.wav	BabyCry	8.99	9.52	0	o_iKAA_MzLw	BabyCry
3684	o_iKAA_MzLw_0.wav	Other	9.52	9.64	0	o_iKAA_MzLw	Other
3685	o_iKAA_MzLw_0.wav	BabyCry	9.64	10.0	0	o_iKAA_MzLw	BabyCry
352386	krjG0Y_9urs_320.wav	Other	0.0	10.0	320	krjG0Y_9urs	/m/02dgv
137657	_V85qVdQ3sY_30.wav	Other	0.0	10.0	30	_V85qVdQ3sY	/m/02dgv
242742	lBAQZcFBRGQ_1.wav	Other	0.0	10.0	1	lBAQZcFBRGQ	/m/02dgv
411078	Vz4d6Ziuc6g_360.wav	Other	0.0	10.0	360	Vz4d6Ziuc6g	/m/02dgv
256333	4Tam4fV0Zhc_18.wav	Other	0.0	10.0	18	4Tam4fV0Zhc	/m/02dgv
434197	B2rBizD5ypg_16.wav	Other	0.0	10.0	16	B2rBizD5ypg	/m/02dgv
219953	zOJbE2jDzAY_40.wav	Other	0.0	10.0	40	zOJbE2jDzAY	/m/02dgv
153418	0gIL9-d-tAE_30.wav	Other	0.0	10.0	30	0gIL9-d-tAE	/m/02dgv
289478	cwo_ilb9HvE_18.wav	Other	0.0	10.0	18	cwo_ilb9HvE	/m/02dgv
11214	bh7S0MwX_S4_40.wav	Other	0.0	10.0	40	bh7S0MwX_S4	/m/02dgv
